time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
7710.679192	146.885727	0.035932	4.087936	190
7711.737225	109.957207	0.035930	3.060320	191
7712.753822	146.941772	0.035938	4.088767	192
7713.830717	112.154861	0.035939	3.120713	193
7714.836444	139.198700	0.035938	3.873287	194
7715.916441	122.996620	0.035934	3.422817	195
7716.917017	133.859650	0.035933	3.725300	196
7717.997369	130.368607	0.035934	3.628042	197
7719.013078	122.757782	0.035931	3.416446	198
7720.069181	141.202026	0.035930	3.929906	199
7721.115296	115.939690	0.035934	3.226485	200
7722.141855	139.095261	0.035935	3.870731	201
7723.209821	121.413002	0.035940	3.378231	202
7724.220462	130.719391	0.035938	3.637318	203
7725.291032	142.024689	0.035932	3.952640	204
7726.311032	115.172821	0.035929	3.205563	205
7727.357968	149.034592	0.035932	4.147718	206
7728.418037	112.281967	0.035937	3.124411	207
7729.428098	146.111542	0.035937	4.065769	208
7730.513033	121.195869	0.035936	3.372581	209
7731.511039	131.819305	0.035929	3.668858	210
7732.585037	137.007156	0.035930	3.813208	211
7733.617060	118.659805	0.035936	3.301939	212
7734.651607	143.719711	0.035932	3.999801	213
7735.713638	119.888443	0.035933	3.336487	214
7736.728197	138.152542	0.035936	3.844418	215
7737.800248	129.966644	0.035934	3.616855	216
7738.812723	128.544815	0.035936	3.577080	217
7739.885252	138.305176	0.035936	3.848639	218
7740.911800	116.159790	0.035936	3.232364	219
7741.952388	149.643127	0.035930	4.164854	220
7743.002444	112.714432	0.035931	3.136994	221
7744.028999	149.308807	0.035934	4.155071	222
7745.095027	115.479614	0.035934	3.213670	223
7746.109095	148.640457	0.035933	4.136640	224
7747.185637	116.082115	0.035932	3.230574	225
7748.187931	148.409042	0.035932	4.130270	226
7749.267909	118.762970	0.035932	3.305198	227
7750.275649	145.859726	0.035934	4.059077	228
7751.351657	119.327904	0.035933	3.320804	229
7752.361690	148.753586	0.035934	4.139589	230
7753.433681	116.645638	0.035934	3.246092	231
7754.452219	150.191132	0.035937	4.179337	232
7755.514307	116.241615	0.035933	3.234957	233
7756.546380	151.063049	0.035935	4.203835	234
7757.585359	120.418724	0.035933	3.351206	235
7758.641903	143.773697	0.035933	4.001179	236
7759.660502	128.123627	0.035932	3.565732	237
7760.732544	136.703537	0.035932	3.804486	238
7761.740630	138.235870	0.035931	3.847256	239
7762.817600	127.052956	0.035937	3.535436	240
7763.832567	143.853882	0.035935	4.003171	241
7764.886615	126.023964	0.035928	3.507692	242
7765.928683	144.989258	0.035931	4.035267	243
7766.960719	129.834839	0.035932	3.613370	244
7768.022233	138.130371	0.035938	3.843554	245
7769.037590	137.732803	0.035938	3.832520	246
7770.115624	127.576355	0.035931	3.550577	247
7771.125674	147.454025	0.035938	4.103014	248
7772.194176	122.328735	0.035934	3.404249	249
7773.218220	150.909668	0.035936	4.199395	250
7774.266295	121.441948	0.035934	3.379552	251
7775.316939	146.090118	0.035934	4.065545	252
7776.339008	130.840439	0.035934	3.641132	253
7777.411115	137.637497	0.035936	3.830095	254
7778.421364	141.094391	0.035933	3.926588	255
7779.489124	132.629166	0.035932	3.691097	0
7780.509216	146.739868	0.035932	4.083859	1
7781.573269	126.923668	0.035934	3.532113	2
7782.601801	147.748428	0.035935	4.111585	3
7783.648413	128.213455	0.035936	3.567786	4
7784.692495	148.411758	0.035936	4.129860	5
7785.731075	129.370880	0.035938	3.599790	6
7786.779143	146.468155	0.035936	4.075806	7
7787.811200	129.597488	0.035934	3.606495	8
7788.863537	147.342346	0.035933	4.100498	9
