time (s)	coil I (A)	last det (V)	int current (uC)
7533.940634	3.266526	241.796875	-12.500000
7533.942636	3.266538	35.931923	0.772879
7534.946667	3.264784	88.085937	-271.679687
7534.948668	3.264910	35.914009	0.826503
7536.024736	3.266236	248.632812	-14.843750
7536.026737	3.266808	35.934891	0.861734
7537.032852	3.266323	89.160156	-260.351562
7537.034852	3.266575	35.932320	0.819835
7538.113461	3.266906	254.199219	-15.625000
7538.115463	3.267102	35.938126	0.790783
7539.115465	3.265003	80.761719	-287.500000
7539.117465	3.266559	35.932152	0.793511
7540.193500	3.266864	235.253906	-6.738281
7540.197500	3.267158	35.938736	0.826607
7541.201584	2.667489	83.984375	-261.718750
7541.203588	3.266462	35.931080	0.767814
7542.271650	3.265236	240.332031	-6.054687
7542.273649	3.266605	35.932655	0.861624
7543.289695	3.263784	79.101562	-273.339844
7543.291696	3.266533	79.101562	-273.339844
7543.295697	3.267281	35.940090	0.741626
7544.353720	3.266229	244.824219	-3.808594
7544.355722	3.266607	35.932674	0.903884
7545.382280	3.265247	82.226562	-252.148437
7545.386279	3.266428	35.930710	0.720521
7546.430841	3.266716	243.066406	-0.195312
7546.432842	3.266895	35.935848	0.926677
7547.477391	3.266371	84.570312	-248.730469
7547.479393	3.266867	35.935539	0.884601
7548.503445	3.265902	244.531250	0.585937
7548.507445	3.266625	35.932880	0.938523
7549.569470	3.266975	84.960937	-276.757812
7549.571471	3.267113	35.938240	0.727196
7550.581493	3.266602	254.882812	-3.417969
7550.583497	3.266811	35.934917	0.939195
7551.660083	3.266543	91.601562	-281.933594
7551.662084	3.266737	35.934109	0.735015
7552.662090	3.265810	254.492187	-4.199219
7552.664092	3.266443	35.930878	0.933310
7553.744141	3.266170	101.367187	-271.191406
7553.746141	3.266749	35.934242	0.912857
7554.746188	3.265745	257.324219	-6.738281
7554.748193	3.266804	35.934837	0.871810
7555.828723	2.888372	110.351562	-254.296875
7555.830722	3.267056	35.937622	1.035254
7556.833695	3.266492	257.031250	-8.300781
7556.835697	3.266714	35.933853	0.844877
7557.910261	2.567302	108.789062	-269.238281
7557.912261	3.266519	35.931709	0.848241
7558.920264	3.266553	243.652344	-5.468750
7558.922268	3.266963	35.936592	1.071853
7559.992309	3.265693	114.160156	-254.394531
7559.994311	3.266327	35.929600	0.867347
7561.000841	3.264976	252.148437	-7.714844
7561.002843	3.266662	35.933277	0.837008
7562.078931	3.266618	116.699219	-245.605469
7562.080934	3.266671	35.933384	0.860966
7563.086959	3.265806	244.238281	-4.687500
7563.088962	3.266749	35.934242	0.844742
7564.162935	3.265626	104.785156	-283.593750
7564.164938	3.266683	35.933510	0.848259
7565.170957	3.266288	252.929687	-5.957031
7565.172959	3.266778	35.934563	0.973700
7566.249510	3.266532	107.519531	-268.457031
7566.251513	3.266636	35.932995	0.838044
7567.251517	3.265972	247.070312	-1.855469
7567.253520	3.266507	35.931576	0.927767
7568.333572	3.264685	104.785156	-259.472656
7568.335572	3.266489	35.931381	0.800562
7569.336127	3.263316	249.707031	-0.292969
7569.338128	3.266165	249.707031	-0.292969
7569.340130	3.266567	35.932232	0.935117
7570.414670	3.264900	95.996094	-270.800781
7570.416672	3.266213	35.928341	0.779664
7571.424717	3.265188	244.140625	3.222656
7571.426718	3.266781	35.934589	0.963129
7572.491275	3.266194	86.816406	-284.863281
7572.493276	3.266770	35.934467	0.785393
7573.517291	3.264848	238.281250	4.882812
7573.519294	3.266330	35.929634	0.981816
7574.571858	3.266764	89.257812	-262.207031
7574.573860	3.266910	35.936008	0.755855
7575.610424	3.266292	235.742187	4.101562
7575.612427	3.266891	35.935795	0.965199
7576.645022	3.263446	88.183594	-267.187500
7576.647024	3.265905	88.183594	-267.187500
7576.649024	3.266333	35.929661	0.785923
7577.699586	3.265156	229.785156	3.515625
7577.701588	3.266343	35.929768	0.957135
7578.725663	3.266556	90.917969	-262.695312
7578.727665	3.266902	35.935921	0.816099
7579.790612	3.265960	223.632812	1.953125
7579.792613	3.266666	35.933331	0.921348
7580.804649	2.703906	90.136719	-276.953125
7580.806651	3.266675	35.933418	0.848804
7581.876713	3.266380	225.781250	-1.269531
7581.880713	3.266832	35.935146	0.904178
7582.886741	3.264612	93.652344	-273.828125
7582.888743	3.266326	35.929585	0.878558
7583.961257	3.264975	233.789062	-5.273437
7583.963259	3.266236	35.928600	0.886217
7584.969298	3.036629	89.355469	-297.363281
7584.971299	3.266892	35.935810	0.898655
7586.045322	3.264722	229.589844	-3.515625
7586.047326	3.266265	35.928917	0.879041
7587.053351	3.264813	92.285156	-293.359375
7587.055353	3.266545	35.931992	0.914585
7588.129439	3.264417	232.617187	-5.273437
7588.131441	3.266426	35.930683	0.878495
7589.137438	3.263920	94.335937	-287.402344
7589.139440	3.266190	35.928093	0.916285
7590.217505	3.266696	240.136719	-7.910156
7590.219506	3.266997	35.936966	0.876424
7591.224074	3.266007	92.675781	-292.968750
7591.228075	3.266962	35.936584	0.917098
7592.302065	3.266741	239.062500	-6.640625
7592.308066	3.266894	35.935829	0.917758
7593.309020	3.266567	100.000000	-264.843750
7593.311019	3.267090	35.937992	0.904699
7594.385995	3.266251	233.886719	-3.320312
7594.387997	3.266452	35.930973	0.906821
7595.396020	3.266759	95.605469	-273.925781
7595.398022	3.266945	35.936398	0.886443
